Site;Date de relevé;Energie consommée (kWh);Date;PE(kg);Année;Mois;KWh/Kg
PTWE35;2024-08-16;0.0;2024-08-16;;2024;8;
PTWE42 Andrézieux;2024-08-16;0.0;2024-08-16;;2024;8;
PTWE89;2024-08-16;0.0;2024-08-16;;2024;8;
PTWE35;2024-08-17;0.0;2024-08-17;;2024;8;
PTWE42 Andrézieux;2024-08-17;0.0;2024-08-17;;2024;8;
PTWE89;2024-08-17;0.0;2024-08-17;;2024;8;
PTWE35;2024-08-18;0.0;2024-08-18;;2024;8;
PTWE42 Andrézieux;2024-08-18;0.0;2024-08-18;;2024;8;
PTWE89;2024-08-18;0.0;2024-08-18;;2024;8;
PTWE35;2024-08-19;0.0;2024-08-19;;2024;8;
PTWE42 Andrézieux;2024-08-19;0.0;2024-08-19;;2024;8;
PTWE89;2024-08-19;0.0;2024-08-19;;2024;8;
PTWE35;2024-08-20;0.0;2024-08-20;;2024;8;
PTWE42 Andrézieux;2024-08-20;0.0;2024-08-20;;2024;8;
PTWE89;2024-08-20;0.0;2024-08-20;;2024;8;
PTWE35;2024-08-21;0.0;2024-08-21;;2024;8;
PTWE42 Andrézieux;2024-08-21;0.0;2024-08-21;;2024;8;
PTWE89;2024-08-21;0.0;2024-08-21;;2024;8;
PTWE35;2024-08-22;0.0;2024-08-22;;2024;8;
PTWE42 Andrézieux;2024-08-22;0.0;2024-08-22;;2024;8;
PTWE89;2024-08-22;0.0;2024-08-22;;2024;8;
PTWE35;2024-08-23;0.0;2024-08-23;;2024;8;
PTWE42 Andrézieux;2024-08-23;0.0;2024-08-23;;2024;8;
PTWE89;2024-08-23;0.0;2024-08-23;;2024;8;
PTWE35;2024-08-24;0.0;2024-08-24;;2024;8;
PTWE42 Andrézieux;2024-08-24;0.0;2024-08-24;;2024;8;
PTWE89;2024-08-24;0.0;2024-08-24;;2024;8;
PTWE35;2024-08-25;1295.0;2024-08-25;;2024;8;
PTWE42 Andrézieux;2024-08-25;116.0;2024-08-25;;2024;8;
PTWE89;2024-08-25;0.0;2024-08-25;;2024;8;
PTWE35;2024-08-26;31299.0;2024-08-26;3885.464;2024;8;8.055408568963706
PTWE42 Andrézieux;2024-08-26;3692.0;2024-08-26;;2024;8;
PTWE89;2024-08-26;4013.0;2024-08-26;680.48;2024;8;5.897307782741594
PTWE35;2024-08-27;36839.0;2024-08-27;9158.504;2024;8;4.022381821310554
PTWE42 Andrézieux;2024-08-27;4081.0;2024-08-27;945.8;2024;8;4.314865722139987
PTWE49;;;2024-08-27;5861.0;2024;8;
PTWE89;2024-08-27;4265.0;2024-08-27;791.98;2024;8;5.385237000934367
PTWE35;2024-08-28;35925.0;2024-08-28;6983.71;2024;8;5.144113945166681
PTWE42 Andrézieux;2024-08-28;3967.0;2024-08-28;2194.6;2024;8;1.8076187004465507
PTWE49;;;2024-08-28;6461.0;2024;8;
PTWE89;2024-08-28;3813.0;2024-08-28;671.98;2024;8;5.674276020119646
PTWE35;2024-08-29;38608.0;2024-08-29;15812.752;2024;8;2.44157373744937
PTWE42 Andrézieux;2024-08-29;3509.0;2024-08-29;1935.8;2024;8;1.8126872610806901
PTWE49;;;2024-08-29;6687.0;2024;8;
PTWE89;2024-08-29;4622.0;2024-08-29;941.98;2024;8;4.906685916898448
PTWE35;2024-08-30;31351.0;2024-08-30;10068.216;2024;8;3.1138585028370467
PTWE42 Andrézieux;2024-08-30;3016.0;2024-08-30;1813.8;2024;8;1.662807365751461
PTWE49;;;2024-08-30;6769.0;2024;8;
PTWE89;2024-08-30;2198.0;2024-08-30;391.24;2024;8;5.618034965749923
PTWE35;2024-08-31;0.0;2024-08-31;9548.004;2024;8;0.0
PTWE42 Andrézieux;2024-08-31;0.0;2024-08-31;1251.8;2024;8;0.0
PTWE49;;;2024-08-31;5682.0;2024;8;
PTWE89;2024-08-31;0.0;2024-08-31;;2024;8;
PTWE35;2024-09-01;2325.0;2024-09-01;;2024;9;
PTWE42 Andrézieux;2024-09-01;;2024-09-01;;2024;9;
PTWE89;2024-09-01;0.0;2024-09-01;;2024;9;
PTWE35;2024-09-02;38635.0;2024-09-02;1895.52;2024;9;20.382269772938297
PTWE42 Andrézieux;2024-09-02;4848.0;2024-09-02;;2024;9;
PTWE89;2024-09-02;4620.0;2024-09-02;937.48;2024;9;4.928105132909502
PTWE35;2024-09-03;39300.0;2024-09-03;11185.77;2024;9;3.5133924620298824
PTWE42 Andrézieux;2024-09-03;4926.0;2024-09-03;1913.2;2024;9;2.5747438845912605
PTWE49;;;2024-09-03;5513.0;2024;9;
PTWE89;2024-09-03;4621.0;2024-09-03;187.48;2024;9;24.64796244932793
PTWE35;2024-09-04;37979.0;2024-09-04;10003.75;2024;9;3.7964763213794828
PTWE42 Andrézieux;2024-09-04;4756.0;2024-09-04;1955.0;2024;9;2.4327365728900254
PTWE49;;;2024-09-04;6345.0;2024;9;
PTWE89;2024-09-04;4054.0;2024-09-04;197.4;2024;9;20.536980749746707
PTWE35;2024-09-05;41593.0;2024-09-05;11643.65;2024;9;3.5721616503416027
PTWE42 Andrézieux;2024-09-05;4541.0;2024-09-05;1582.0;2024;9;2.870417193426043
PTWE49;;;2024-09-05;5099.0;2024;9;
PTWE89;2024-09-05;4162.0;2024-09-05;768.56;2024;9;5.415322160924326
PTWE35;2024-09-06;33689.0;2024-09-06;11308.474;2024;9;2.9790933772319765
PTWE42 Andrézieux;2024-09-06;3673.0;2024-09-06;1363.8;2024;9;2.6932101481155595
PTWE49;;;2024-09-06;5625.0;2024;9;
PTWE89;2024-09-06;2889.0;2024-09-06;592.24;2024;9;4.878089963528299
PTWE35;2024-09-07;0.0;2024-09-07;4444.44;2024;9;0.0
PTWE42 Andrézieux;2024-09-07;0.0;2024-09-07;;2024;9;
PTWE89;2024-09-07;0.0;2024-09-07;;2024;9;
PTWE35;2024-09-08;2145.0;2024-09-08;;2024;9;
PTWE42 Andrézieux;2024-09-08;671.0;2024-09-08;;2024;9;
PTWE89;2024-09-08;0.0;2024-09-08;;2024;9;
PTWE35;2024-09-09;34706.0;2024-09-09;1002.6;2024;9;34.61599840414921
PTWE42 Andrézieux;2024-09-09;4845.0;2024-09-09;1191.8;2024;9;4.065279409296862
PTWE49;;;2024-09-09;5723.0;2024;9;
PTWE89;2024-09-09;4621.0;2024-09-09;1036.48;2024;9;4.458359061438715
PTWE35;2024-09-10;34171.0;2024-09-10;14499.66;2024;9;2.3566759496429572
PTWE42 Andrézieux;2024-09-10;5021.0;2024-09-10;1199.4;2024;9;4.186259796564949
PTWE49;;;2024-09-10;5630.0;2024;9;
PTWE89;2024-09-10;4739.0;2024-09-10;2510.58;2024;9;1.8876116275920305
PTWE35;2024-09-11;34970.0;2024-09-11;8302.93;2024;9;4.211766207832657
PTWE42 Andrézieux;2024-09-11;3934.0;2024-09-11;1832.2;2024;9;2.1471455081323
PTWE49;;;2024-09-11;5999.0;2024;9;
PTWE89;2024-09-11;4626.0;2024-09-11;870.6;2024;9;5.313576843556168
PTWE35;2024-09-12;38789.0;2024-09-12;10977.8;2024;9;3.5334037785348613
PTWE42 Andrézieux;2024-09-12;5623.0;2024-09-12;1507.2;2024;9;3.7307590233545644
PTWE49;;;2024-09-12;5689.0;2024;9;
PTWE89;2024-09-12;4738.0;2024-09-12;1043.48;2024;9;4.540575765707057
PTWE35;2024-09-13;30139.0;2024-09-13;10442.856;2024;9;2.8860878671505192
PTWE42 Andrézieux;2024-09-13;2775.0;2024-09-13;1486.4;2024;9;1.8669268030139934
PTWE49;;;2024-09-13;5616.0;2024;9;
PTWE89;2024-09-13;2426.0;2024-09-13;650.64;2024;9;3.7286364195253903
PTWE35;2024-09-14;0.0;2024-09-14;4109.32;2024;9;0.0
PTWE42 Andrézieux;2024-09-14;0.0;2024-09-14;;2024;9;
PTWE89;2024-09-14;0.0;2024-09-14;;2024;9;
PTWE35;2024-09-15;2353.0;2024-09-15;;2024;9;
PTWE42 Andrézieux;2024-09-15;151.0;2024-09-15;;2024;9;
PTWE89;2024-09-15;0.0;2024-09-15;;2024;9;
PTWE35;2024-09-16;36150.0;2024-09-16;5084.59;2024;9;7.109717794355101
PTWE42 Andrézieux;2024-09-16;4887.0;2024-09-16;3219.4;2024;9;1.5179847176492514
PTWE49;;;2024-09-16;3807.0;2024;9;
PTWE89;2024-09-16;4721.0;2024-09-16;;2024;9;
PTWE35;2024-09-17;35192.0;2024-09-17;11400.5;2024;9;3.0868821542914784
PTWE42 Andrézieux;2024-09-17;4011.0;2024-09-17;1925.6;2024;9;2.082987120897383
PTWE49;;;2024-09-17;5259.0;2024;9;
PTWE89;2024-09-17;4648.0;2024-09-17;1621.76;2024;9;2.866022099447514
PTWE35;2024-09-18;35097.0;2024-09-18;9273.41;2024;9;3.7846919310156673
PTWE42 Andrézieux;2024-09-18;4039.0;2024-09-18;1085.0;2024;9;3.7225806451612904
PTWE49;;;2024-09-18;4013.0;2024;9;
PTWE89;2024-09-18;4527.0;2024-09-18;831.48;2024;9;5.4445085870977055
PTWE35;2024-09-19;37280.0;2024-09-19;9977.54;2024;9;3.7363919362889044
PTWE42 Andrézieux;2024-09-19;4604.0;2024-09-19;1098.0;2024;9;4.193078324225866
PTWE49;;;2024-09-19;5819.0;2024;9;
PTWE89;2024-09-19;3597.0;2024-09-19;643.36;2024;9;5.590959960208903
PTWE35;2024-09-20;31025.0;2024-09-20;11386.75;2024;9;2.724658045535381
PTWE42 Andrézieux;2024-09-20;3119.0;2024-09-20;1796.0;2024;9;1.7366369710467706
PTWE49;;;2024-09-20;5764.0;2024;9;
PTWE89;2024-09-20;2433.0;2024-09-20;;2024;9;
PTWE35;2024-09-21;0.0;2024-09-21;4082.32;2024;9;0.0
PTWE42 Andrézieux;2024-09-21;0.0;2024-09-21;;2024;9;
PTWE89;2024-09-21;0.0;2024-09-21;;2024;9;
PTWE35;2024-09-22;2709.0;2024-09-22;;2024;9;
PTWE42 Andrézieux;2024-09-22;526.0;2024-09-22;;2024;9;
PTWE89;2024-09-22;0.0;2024-09-22;;2024;9;
PTWE35;2024-09-23;39619.0;2024-09-23;5687.49;2024;9;6.965990269873002
PTWE42 Andrézieux;2024-09-23;5792.0;2024-09-23;1126.8;2024;9;5.14022009229677
PTWE49;;;2024-09-23;5819.0;2024;9;
PTWE89;2024-09-23;3732.0;2024-09-23;440.72;2024;9;8.467961517516791
PTWE35;2024-09-24;37798.0;2024-09-24;10898.9;2024;9;3.4680564093624127
PTWE42 Andrézieux;2024-09-24;5754.0;2024-09-24;1974.0;2024;9;2.9148936170212765
PTWE49;;;2024-09-24;3333.0;2024;9;
PTWE89;2024-09-24;3989.0;2024-09-24;;2024;9;
PTWE35;2024-09-25;37004.0;2024-09-25;9823.98;2024;9;3.7667014794411227
PTWE42 Andrézieux;2024-09-25;6125.0;2024-09-25;2231.0;2024;9;2.745405647691618
PTWE49;;;2024-09-25;2836.0;2024;9;
PTWE89;2024-09-25;4009.0;2024-09-25;1256.08;2024;9;3.1916756894465323
PTWE35;2024-09-26;39660.0;2024-09-26;13180.1;2024;9;3.009081873430399
PTWE42 Andrézieux;2024-09-26;6401.0;2024-09-26;2448.2;2024;9;2.6145739727146475
PTWE49;;;2024-09-26;4048.0;2024;9;
PTWE89;2024-09-26;4462.0;2024-09-26;697.1;2024;9;6.400803328073447
PTWE35;2024-09-27;33055.0;2024-09-27;11107.692;2024;9;2.975865733403483
PTWE42 Andrézieux;2024-09-27;3330.0;2024-09-27;2822.0;2024;9;1.1800141743444366
PTWE49;;;2024-09-27;3948.0;2024;9;
PTWE89;2024-09-27;2477.0;2024-09-27;387.24;2024;9;6.396549943187687
PTWE35;2024-09-28;0.0;2024-09-28;4190.296;2024;9;0.0
PTWE42 Andrézieux;2024-09-28;0.0;2024-09-28;;2024;9;
PTWE89;2024-09-28;0.0;2024-09-28;;2024;9;
PTWE35;2024-09-29;2401.0;2024-09-29;;2024;9;
PTWE42 Andrézieux;2024-09-29;756.0;2024-09-29;;2024;9;
PTWE89;2024-09-29;0.0;2024-09-29;;2024;9;
PTWE35;2024-09-30;35174.0;2024-09-30;6081.7699999999995;2024;9;5.783513681050089
PTWE42 Andrézieux;2024-09-30;5521.0;2024-09-30;1917.4;2024;9;2.879420047981642
PTWE49;;;2024-09-30;4222.0;2024;9;
PTWE89;2024-09-30;4475.0;2024-09-30;;2024;9;
PTWE35;2024-10-01;38750.0;2024-10-01;8991.22;2024;10;4.309759965833336
PTWE42 Andrézieux;2024-10-01;3725.0;2024-10-01;2050.6;2024;10;1.8165415000487664
PTWE49;;;2024-10-01;4603.0;2024;10;
PTWE89;2024-10-01;3647.0;2024-10-01;729.72;2024;10;4.99780737817245
PTWE35;2024-10-02;41405.0;2024-10-02;11931.848;2024;10;3.470124661326561
PTWE42 Andrézieux;2024-10-02;3480.0;2024-10-02;1380.6;2024;10;2.5206431986093003
PTWE49;;;2024-10-02;5134.0;2024;10;
PTWE89;2024-10-02;2918.0;2024-10-02;584.6;2024;10;4.991447143345877
PTWE35;2024-10-03;38108.0;2024-10-03;10995.552;2024;10;3.4657650657283963
PTWE42 Andrézieux;2024-10-03;5228.0;2024-10-03;1313.8;2024;10;3.9792966966052674
PTWE49;;;2024-10-03;5201.0;2024;10;
PTWE89;2024-10-03;4574.0;2024-10-03;1147.44;2024;10;3.986265077041065
PTWE35;2024-10-04;36176.0;2024-10-04;11938.676;2024;10;3.030151752170844
PTWE42 Andrézieux;2024-10-04;3187.0;2024-10-04;3431.0;2024;10;0.9288837073739434
PTWE49;;;2024-10-04;4376.0;2024;10;
PTWE89;2024-10-04;3056.0;2024-10-04;;2024;10;
PTWE35;2024-10-05;0.0;2024-10-05;8755.32;2024;10;0.0
PTWE42 Andrézieux;2024-10-05;0.0;2024-10-05;1697.6;2024;10;0.0
PTWE89;2024-10-05;0.0;2024-10-05;792.36;2024;10;0.0
PTWE35;2024-10-06;1907.0;2024-10-06;;2024;10;
PTWE42 Andrézieux;2024-10-06;569.0;2024-10-06;;2024;10;
PTWE89;2024-10-06;0.0;2024-10-06;;2024;10;
PTWE35;2024-10-07;37574.0;2024-10-07;2765.84;2024;10;13.585022994822548
PTWE42 Andrézieux;2024-10-07;6132.0;2024-10-07;;2024;10;
PTWE89;2024-10-07;4553.0;2024-10-07;;2024;10;
PTWE35;2024-10-08;34921.0;2024-10-08;9052.424;2024;10;3.8576407821816563
PTWE42 Andrézieux;2024-10-08;6103.0;2024-10-08;2894.0;2024;10;2.1088458880442293
PTWE49;;;2024-10-08;10314.0;2024;10;
PTWE89;2024-10-08;4550.0;2024-10-08;2195.3;2024;10;2.07260966610486
PTWE35;2024-10-09;29909.0;2024-10-09;10460.34;2024;10;2.8592760847161753
PTWE42 Andrézieux;2024-10-09;5159.0;2024-10-09;3238.0;2024;10;1.5932674490426189
PTWE49;;;2024-10-09;5284.0;2024;10;
PTWE89;2024-10-09;4663.0;2024-10-09;1263.4;2024;10;3.690834256767453
PTWE35;2024-10-10;30265.0;2024-10-10;6936.664;2024;10;4.3630482894947775
PTWE42 Andrézieux;2024-10-10;3303.0;2024-10-10;3396.0;2024;10;0.9726148409893993
PTWE49;;;2024-10-10;3568.0;2024;10;
PTWE89;2024-10-10;4893.0;2024-10-10;1196.4;2024;10;4.089769307923771
PTWE35;2024-10-11;24857.0;2024-10-11;8097.516;2024;10;3.0697068088534807
PTWE42 Andrézieux;2024-10-11;2712.0;2024-10-11;2994.0;2024;10;0.905811623246493
PTWE49;;;2024-10-11;6053.0;2024;10;
PTWE89;2024-10-11;2845.0;2024-10-11;606.64;2024;10;4.689766583146512
PTWE35;2024-10-12;0.0;2024-10-12;3754.96;2024;10;0.0
PTWE42 Andrézieux;2024-10-12;0.0;2024-10-12;;2024;10;
PTWE89;2024-10-12;0.0;2024-10-12;;2024;10;
PTWE35;2024-10-13;2586.0;2024-10-13;;2024;10;
PTWE42 Andrézieux;2024-10-13;646.0;2024-10-13;;2024;10;
PTWE89;2024-10-13;0.0;2024-10-13;;2024;10;
PTWE35;2024-10-14;37212.0;2024-10-14;6367.49;2024;10;5.844061003629374
PTWE42 Andrézieux;2024-10-14;5259.0;2024-10-14;1316.2;2024;10;3.9955933748670414
PTWE49;;;2024-10-14;6042.0;2024;10;
PTWE89;2024-10-14;4898.0;2024-10-14;;2024;10;
PTWE35;2024-10-15;36256.0;2024-10-15;9874.47;2024;10;3.6716907337811553
PTWE42 Andrézieux;2024-10-15;5303.0;2024-10-15;1768.4;2024;10;2.998755937570685
PTWE49;;;2024-10-15;5336.0;2024;10;
PTWE89;2024-10-15;5014.0;2024-10-15;2628.7;2024;10;1.9074067029330088
PTWE35;2024-10-16;33726.0;2024-10-16;12758.591999999999;2024;10;2.643395133256084
PTWE42 Andrézieux;2024-10-16;4709.0;2024-10-16;2281.6;2024;10;2.0639025245441798
PTWE49;;;2024-10-16;4574.0;2024;10;
PTWE89;2024-10-16;5027.0;2024-10-16;1361.6;2024;10;3.691980023501763
PTWE35;2024-10-17;37622.0;2024-10-17;10284.156;2024;10;3.6582486691178153
PTWE42 Andrézieux;2024-10-17;;2024-10-17;1739.6;2024;10;
PTWE49;;;2024-10-17;6161.0;2024;10;
PTWE89;2024-10-17;4564.0;2024-10-17;;2024;10;
PTWE35;2024-10-18;28539.0;2024-10-18;9628.26;2024;10;2.96408696898505
PTWE42 Andrézieux;2024-10-18;;2024-10-18;1267.6;2024;10;
PTWE49;;;2024-10-18;6161.0;2024;10;
PTWE89;2024-10-18;2732.0;2024-10-18;;2024;10;
PTWE35;2024-10-19;0.0;2024-10-19;4195.312;2024;10;0.0
PTWE42 Andrézieux;2024-10-19;0.0;2024-10-19;;2024;10;
PTWE49;;;2024-10-19;5349.0;2024;10;
PTWE89;2024-10-19;0.0;2024-10-19;;2024;10;
PTWE35;2024-10-20;1577.0;2024-10-20;;2024;10;
PTWE42 Andrézieux;2024-10-20;;2024-10-20;;2024;10;
PTWE89;2024-10-20;0.0;2024-10-20;;2024;10;
PTWE35;2024-10-21;35606.0;2024-10-21;4814.63;2024;10;7.395376176362462
PTWE42 Andrézieux;2024-10-21;3383.0;2024-10-21;862.6;2024;10;3.9218641316948757
PTWE89;2024-10-21;4865.0;2024-10-21;2002.72;2024;10;2.4291962930414637
PTWE35;2024-10-22;32760.0;2024-10-22;9441.4;2024;10;3.469824390450569
PTWE42 Andrézieux;2024-10-22;3261.0;2024-10-22;1109.6;2024;10;2.938896899783706
PTWE49;;;2024-10-22;5197.0;2024;10;
PTWE89;2024-10-22;4898.0;2024-10-22;3016.96;2024;10;1.6234885447602885
PTWE35;2024-10-23;34671.0;2024-10-23;8496.796;2024;10;4.080479277129873
PTWE42 Andrézieux;2024-10-23;3447.0;2024-10-23;668.8;2024;10;5.154007177033493
PTWE49;;;2024-10-23;6074.0;2024;10;
PTWE89;2024-10-23;5189.0;2024-10-23;1586.3;2024;10;3.271134085608019
PTWE35;2024-10-24;25874.0;2024-10-24;8105.988;2024;10;3.1919613007075758
PTWE42 Andrézieux;2024-10-24;3442.0;2024-10-24;1361.0;2024;10;2.529022777369581
PTWE49;;;2024-10-24;5064.0;2024;10;
PTWE89;2024-10-24;3544.0;2024-10-24;740.6;2024;10;4.785309208749663
PTWE35;2024-10-25;35.0;2024-10-25;5215.14;2024;10;0.006711229228745536
PTWE42 Andrézieux;2024-10-25;2541.0;2024-10-25;1221.6;2024;10;2.080058939096267
PTWE49;;;2024-10-25;4315.0;2024;10;
PTWE89;2024-10-25;0.0;2024-10-25;;2024;10;
PTWE35;2024-10-26;0.0;2024-10-26;;2024;10;
PTWE42 Andrézieux;2024-10-26;0.0;2024-10-26;;2024;10;
PTWE89;2024-10-26;0.0;2024-10-26;;2024;10;
PTWE35;2024-10-27;1839.0;2024-10-27;;2024;10;
PTWE42 Andrézieux;2024-10-27;595.0;2024-10-27;;2024;10;
PTWE89;2024-10-27;0.0;2024-10-27;;2024;10;
PTWE35;2024-10-28;34650.0;2024-10-28;3818.32;2024;10;9.074671583314128
PTWE42 Andrézieux;2024-10-28;3462.0;2024-10-28;912.8;2024;10;3.792725679228747
PTWE89;2024-10-28;4808.0;2024-10-28;;2024;10;
PTWE35;2024-10-29;32837.0;2024-10-29;8713.25;2024;10;3.768628238602129
PTWE42 Andrézieux;2024-10-29;3645.0;2024-10-29;1220.8;2024;10;2.9857470511140236
PTWE49;;;2024-10-29;4263.0;2024;10;
PTWE89;2024-10-29;5016.0;2024-10-29;3031.2;2024;10;1.6547901821060966
PTWE35;2024-10-30;31357.0;2024-10-30;8095.41;2024;10;3.8734295112909662
PTWE42 Andrézieux;2024-10-30;3576.0;2024-10-30;1444.4;2024;10;2.4757684851841595
PTWE49;;;2024-10-30;3873.0;2024;10;
PTWE89;2024-10-30;3888.0;2024-10-30;;2024;10;
PTWE35;2024-10-31;26154.0;2024-10-31;8769.248;2024;10;2.9824678239228724
PTWE42 Andrézieux;2024-10-31;2014.0;2024-10-31;1119.4;2024;10;1.7991781311416828
PTWE49;;;2024-10-31;5235.0;2024;10;
PTWE89;2024-10-31;0.0;2024-10-31;921.76;2024;10;0.0
PTWE35;2024-11-01;0.0;2024-11-01;2973.52;2024;11;0.0
PTWE42 Andrézieux;2024-11-01;0.0;2024-11-01;;2024;11;
PTWE89;2024-11-01;0.0;2024-11-01;;2024;11;
PTWE35;2024-11-02;0.0;2024-11-02;2040.808;2024;11;0.0
PTWE42 Andrézieux;2024-11-02;0.0;2024-11-02;;2024;11;
PTWE49;;;2024-11-02;4657.0;2024;11;
PTWE89;2024-11-02;0.0;2024-11-02;;2024;11;
PTWE35;2024-11-03;1499.0;2024-11-03;;2024;11;
PTWE42 Andrézieux;2024-11-03;140.0;2024-11-03;;2024;11;
PTWE89;2024-11-03;351.0;2024-11-03;;2024;11;
PTWE35;2024-11-04;35125.0;2024-11-04;2511.74;2024;11;13.984329588253562
PTWE42 Andrézieux;2024-11-04;3277.0;2024-11-04;1719.4;2024;11;1.9058974060718854
PTWE89;2024-11-04;5592.0;2024-11-04;;2024;11;
PTWE35;2024-11-05;31094.0;2024-11-05;8496.396;2024;11;3.6596693468618926
PTWE42 Andrézieux;2024-11-05;2741.0;2024-11-05;1688.8;2024;11;1.623045949786831
PTWE49;;;2024-11-05;6422.0;2024;11;
PTWE89;2024-11-05;8765.0;2024-11-05;1011.36;2024;11;8.666548014554659
PTWE35;2024-11-06;34293.0;2024-11-06;9952.136;2024;11;3.4457929433440215
PTWE42 Andrézieux;2024-11-06;2683.0;2024-11-06;;2024;11;
PTWE49;;;2024-11-06;6735.0;2024;11;
PTWE89;2024-11-06;8992.0;2024-11-06;2496.48;2024;11;3.6018714349804526
PTWE35;2024-11-07;42330.0;2024-11-07;11376.905999999999;2024;11;3.7206952399887987
PTWE42 Andrézieux;2024-11-07;3495.0;2024-11-07;2172.4;2024;11;1.6088197385380223
PTWE49;;;2024-11-07;5652.0;2024;11;
PTWE89;2024-11-07;9036.0;2024-11-07;2237.36;2024;11;4.038688454249651
PTWE35;2024-11-08;30949.0;2024-11-08;9616.271999999999;2024;11;3.218398980394898
PTWE42 Andrézieux;2024-11-08;2798.0;2024-11-08;1116.2;2024;11;2.506719225945171
PTWE49;;;2024-11-08;5513.0;2024;11;
PTWE89;2024-11-08;7407.0;2024-11-08;1974.0;2024;11;3.7522796352583585
PTWE35;2024-11-09;0.0;2024-11-09;;2024;11;
PTWE42 Andrézieux;2024-11-09;0.0;2024-11-09;;2024;11;
PTWE89;2024-11-09;0.0;2024-11-09;;2024;11;
PTWE35;2024-11-10;0.0;2024-11-10;;2024;11;
PTWE42 Andrézieux;2024-11-10;0.0;2024-11-10;;2024;11;
PTWE89;2024-11-10;0.0;2024-11-10;;2024;11;
PTWE35;2024-11-11;2364.0;2024-11-11;;2024;11;
PTWE42 Andrézieux;2024-11-11;677.0;2024-11-11;;2024;11;
PTWE89;2024-11-11;925.0;2024-11-11;;2024;11;
PTWE35;2024-11-12;35410.0;2024-11-12;1938.75;2024;11;18.26434558349452
PTWE42 Andrézieux;2024-11-12;3505.0;2024-11-12;1591.8;2024;11;2.2019097876617666
PTWE49;;;2024-11-12;6263.0;2024;11;
PTWE89;2024-11-12;8904.0;2024-11-12;2979.04;2024;11;2.988882324507224
PTWE35;2024-11-13;38885.0;2024-11-13;1941.2;2024;11;20.03142386152895
PTWE42 Andrézieux;2024-11-13;2896.0;2024-11-13;1137.4;2024;11;2.5461579039915594
PTWE49;;;2024-11-13;6393.0;2024;11;
PTWE89;2024-11-13;8780.0;2024-11-13;3434.84;2024;11;2.5561598211270393
PTWE35;2024-11-14;37905.0;2024-11-14;18699.936;2024;11;2.0270122849618306
PTWE42 Andrézieux;2024-11-14;3191.0;2024-11-14;1030.0;2024;11;3.0980582524271845
PTWE49;;;2024-11-14;6094.0;2024;11;
PTWE89;2024-11-14;8231.0;2024-11-14;2748.6;2024;11;2.994615440587936
PTWE35;2024-11-15;31169.0;2024-11-15;16304.0;2024;11;1.9117394504416094
PTWE42 Andrézieux;2024-11-15;2136.0;2024-11-15;1090.0;2024;11;1.9596330275229359
PTWE49;;;2024-11-15;5950.0;2024;11;
PTWE89;2024-11-15;7577.0;2024-11-15;2909.72;2024;11;2.6040306283766137
PTWE35;2024-11-16;0.0;2024-11-16;3705.1440000000002;2024;11;0.0
PTWE42 Andrézieux;2024-11-16;0.0;2024-11-16;;2024;11;
PTWE89;2024-11-16;0.0;2024-11-16;;2024;11;
